"st_abbrev","geo","state_symbol","data_symbol","start_year","start_month","end_year","end_month","all_percentagechange","opioid_percentagechange","heroin_percentagechange","stimulant_percentagechange","all_issignificant","opioid_issignificant","heroin_issignificant","stimulant_issignificant","all_significance","opioid_significance","heroin_significance","stimulant_significance","sex","age_range","state_count","comparison_type"
"AZ","US-AZ","","","2018","5","2019","5","-3.1","0.21","10.49","2.23","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","6","2019","6","-5.76","-10.41","-25.84","17.68","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","7","2019","7","2.02","6.08","-18.97","-3.29","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","8","2019","8","-9.01","-9.84","-36.3","-15.52","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","9","2019","9","-7.71","-7.69","-23.56","-6.61","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","10","2019","10","-10.53","-9.31","-26.68","10.39","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","11","2019","11","-18.1","-16.08","-40.09","-19.26","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2018","12","2019","12","-14.57","-11.52","-43.53","-31.91","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","1","2020","1","-4.71","4.36","-29","-18.31","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","2","2020","2","-13.04","-19.49","-53.25","-36.81","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2019","3","2020","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2019","4","2020","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2019","5","2020","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2019","6","2020","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2019","7","2020","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","8","2020","8","21","28.27","-19.91","3.46","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","9","2020","9","19.7","28.51","-53.43","0.14","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","10","2020","10","9.75","7.68","-59.86","1.29","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","11","2020","11","18.86","23.51","-11.37","-0.43","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2019","12","2020","12","7.14","9.4","-10.8","16.39","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2020","1","2021","1","18.28","28.58","-59.47","1.95","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2020","2","2021","2","18.18","21","-46.1","31.18","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Decrease","Significant Increase","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","3","2021","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","4","2021","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","5","2021","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","6","2021","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","7","2021","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2020","8","2021","8","-36.54","-47.85","-79.11","-56.82","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","9","2021","9","-29.81","-46.17","suppressed","-58.55","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","10","2021","10","-25","-39.75","suppressed","-51.84","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","11","2021","11","-25.45","-43.17","suppressed","-56.91","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2020","12","2021","12","-27.36","-42.89","suppressed","-51.63","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","1","2022","1","-26.43","-43.06","suppressed","-37.9","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","2","2022","2","-22.89","-35.9","suppressed","-59.02","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","3","2022","3","-23.1","-34.7","suppressed","-42.56","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","4","2022","4","-24.63","-35.75","suppressed","-56.47","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","","2021","5","2022","5","-25.55","-31.27","-51.52","-49.66","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","6","2022","6","-7.96","-10.2","suppressed","-17.88","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","7","2022","7","-4.37","1.2","suppressed","-36.4","FALSE","FALSE","FALSE","TRUE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","8","2022","8","-0.46","-0.31","suppressed","-28.89","FALSE","FALSE","FALSE","TRUE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","9","2022","9","-0.22","5.78","suppressed","-17.66","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","10","2022","10","-2.18","5.43","suppressed","-24.03","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","11","2022","11","-14.62","-10.08","suppressed","-36.99","TRUE","FALSE","FALSE","TRUE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2021","12","2022","12","-0.66","3.4","suppressed","-33.14","FALSE","FALSE","FALSE","TRUE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2022","1","2023","1","9.62","13.18","suppressed","-41.65","TRUE","TRUE","FALSE","TRUE","Significant Increase","Significant Increase","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2022","2","2023","2","-8.84","-9.73","suppressed","-17.23","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2022","3","2023","3","-4.6","3.4","suppressed","-39.38","FALSE","FALSE","FALSE","TRUE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2022","4","2023","4","0.37","0.86","suppressed","-16.49","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"AZ","US-AZ","","*","2022","5","2023","5","6.8","10.06","suppressed","-1.24","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthAZ"
"CA","US-CA","§","","2018","1","2019","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","2","2019","2","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","3","2019","3","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","4","2019","4","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","5","2019","5","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","6","2019","6","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","7","2019","7","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","8","2019","8","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","9","2019","9","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","10","2019","10","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","11","2019","11","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2018","12","2019","12","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","1","2020","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","2","2020","2","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","3","2020","3","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","4","2020","4","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","5","2020","5","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","6","2020","6","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","7","2020","7","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","8","2020","8","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","9","2020","9","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","10","2020","10","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","11","2020","11","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2019","12","2020","12","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","1","2021","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","2","2021","2","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","3","2021","3","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","4","2021","4","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","5","2021","5","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","6","2021","6","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","7","2021","7","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","8","2021","8","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","9","2021","9","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","10","2021","10","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","11","2021","11","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2020","12","2021","12","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","1","2022","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","2","2022","2","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","3","2022","3","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","4","2022","4","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","5","2022","5","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","6","2022","6","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","7","2022","7","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","8","2022","8","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","9","2022","9","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","10","2022","10","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","11","2022","11","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2021","12","2022","12","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2022","1","2023","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2022","2","2023","2","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2022","3","2023","3","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2022","4","2023","4","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CA","US-CA","§","","2022","5","2023","5","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCA"
"CO","US-CO","","*","2018","1","2019","1","-8.11","-20.47","-20.67","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","2","2019","2","6.61","21.43","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2018","3","2019","3","0.81","11.33","11.48","-4.59","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","4","2019","4","14.59","56.84","6.66","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","5","2019","5","7.68","17.15","-18.03","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","6","2019","6","2.65","21.68","-2.05","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","7","2019","7","-4.69","13.53","-1.61","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","8","2019","8","2.28","9.62","-0.22","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","9","2019","9","0.54","-0.68","-16.57","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","10","2019","10","9.68","18.48","-23.49","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
