"","fips","year","state","county","combined_ypll_rate","percent_fair_or_poor_health","average_number_of_physically_unhealthy_days","mental_health_provider_rate","average_number_of_mentally_unhealthy_days","smokers","excessive_drinking","unemployed","labor_force","violent_crime_rates","income_ratio","severe_housing_problems"
"902",6095,2020,"California","Solano",6149.03834,15.02134,3.48946,375.71931,3.70099,11.70507,19.78698,8168,209721,476.30026,"4.2425851882999996",21.32608
"903",6097,2020,"California","Sonoma",4779.25824,14.13989,3.44369,460.25339,3.95675,10.07568,21.61047,7187,262348,367.91949,"4.5232962769",23.42299
"904",6099,2020,"California","Stanislaus",7163.55059,18.41616,3.93094,211.16194,4.4238,12.78975,20.54714,15598,243538,578.4521,"4.4180396537000002",24.18247
"905",6101,2020,"California","Sutter",7136.03819,16.61673,3.71947,333.65356,3.89308,11.95215,18.87089,3392,45477,351.7975,"4.4669668473000002",21.32376
"906",6103,2020,"California","Tehama",8847.47062,18.04514,4.20787,181.4882,4.51375,14.25897,18.83096,1450,25626,540.13753,"4.6366843034",20.27572
"907",6105,2020,"California","Trinity",11187.23783,16.38461,4.20891,414.83845,4.46222,14.70022,18.38994,268,4707,380.32937,"5.1414761108000002",23.67459
"908",6107,2020,"California","Tulare",7209.01878,25.74295,4.8501,266.81778,4.71282,13.79971,18.02142,19649,204589,381.80764,"4.8474482897",26.91663
"909",6109,2020,"California","Tuolumne",7518.90268,13.20999,3.62485,192.52278,3.8738,11.34302,21.10129,982,21339,316.15673,"4.8042772986999998",21.00974
"910",6111,2020,"California","Ventura",4694.64797,15.15467,3.44134,372.98744,3.74699,10.56102,18.56543,16066,425728,240.48967,"4.3428423518999999",23.74322
"911",6113,2020,"California","Yolo",4795.46398,15.90091,3.79993,353.43545,4.01717,10.90658,21.20774,4562,108518,331.88944,"6.0906594604000004",23.44752
"912",6115,2020,"California","Yuba",9637.65538,16.39254,3.89982,210.14595,4.07927,14.17914,20.73637,1863,29078,413.72712,"4.6031974780000002",23.09491
"913",53000,2020,"Washington","state_year",5593.51236,15.56431,3.88206,372.69804,4.12242,13.48906,17.43002,170797,3793095,293.80056,"4.4293193717000001",17.30083
"914",53001,2020,"Washington","Adams",5818.43272,23.41677,4.31758,172.07349,4.13651,14.33154,16.14273,511,9479,248.4022,"4.2763685536000002",22.31909
"915",53003,2020,"Washington","Asotin",7107.41417,15.31368,3.93607,353.82574,4.50061,14.35764,17.19901,442,10153,210.83797,"4.2889657926",13.12534
"916",53005,2020,"Washington","Benton",5676.15664,16.09646,3.87289,259.56399,4.09966,13.07877,18.32032,5160,99084,194.58263,"4.3436420057999996",14.6083
"917",53007,2020,"Washington","Chelan",5089.00353,17.16393,3.8325,379.04356,4.36596,13.06664,19.49154,2063,45580,148.20402,"4.2348171764",16.10294
"918",53009,2020,"Washington","Clallam",6981.16117,16.22304,4.2114,333.607,4.42652,14.09565,15.9163,1790,28030,279.59374,"4.4195929219999996",16.26908
"919",53011,2020,"Washington","Clark",5455.11324,13.73352,3.44923,339.72735,3.91241,14.04193,18.534,11123,230353,220.19524,"3.874629369",15.99282
"920",53013,2020,"Washington","Columbia",9048.38553,17.60192,4.17999,295.63932,4.46686,14.35222,16.07727,100,1789,37.69318,"5.2130780200000002",14.49704
"921",53015,2020,"Washington","Cowlitz",8521.2199,18.56809,4.14424,405.55296,4.67496,17.82367,17.9593,2729,45923,259.38136,"4.4993745533",16.81371
"922",53017,2020,"Washington","Douglas",4236.85778,18.06198,4.02846,55.93493,4.19358,13.55659,19.03968,1151,21603,98.78373,"3.7620241702000001",17.90941
"923",53019,2020,"Washington","Ferry",10988.53097,19.09558,4.62824,248.39848,4.69744,16.74833,15.67196,292,2488,112.26495,"5.0551630755000003",16.77632
"924",53021,2020,"Washington","Franklin",4852.96512,20.86354,4.02286,132.48964,4.17217,14.01274,18.30549,2515,41496,210.79024,"3.6319506913000001",21.46691
"925",53023,2020,"Washington","Garfield",NA,17.01193,4.19701,44.50378,4.34495,13.40723,15.7055,52,901,89.24587,"3.4919464470000001",10.52632
"926",53025,2020,"Washington","Grant",6822.30776,20.70887,4.29283,214.73118,4.23033,15.65963,16.54875,2894,46386,278.46601,"3.8811362489999999",16.70304
"927",53027,2020,"Washington","Grays Harbor",8816.47518,17.60666,4.43441,297.69557,4.57224,15.28844,17.93527,1892,28109,243.5334,"4.3837467425999996",15.70805
"928",53029,2020,"Washington","Island",5460.39212,13.11106,3.63543,284.15818,3.81925,11.60062,19.32345,1810,34628,107.36797,"3.8624545066999998",15.36388
"929",53031,2020,"Washington","Jefferson",6941.41092,12.25303,3.49697,403.41643,4.08197,11.7323,16.78885,708,12156,211.64542,"4.3098910137999997",15.5236
"930",53033,2020,"Washington","King",4485.46987,10.94129,3.0509,426.70419,3.57899,8.81505,19.57237,43467,1258687,340.63881,"4.6464285714000004",17.77114
"931",53035,2020,"Washington","Kitsap",5511.20686,13.82495,3.64255,328.75595,4.14669,12.46955,18.78527,5713,122885,263.2325,"3.9990207845999999",15.28753
"932",53037,2020,"Washington","Kittitas",5296.16459,15.21876,3.88131,164.68204,4.26243,14.25893,21.70144,1190,22541,110.40478,"4.9687546348999998",22.92456
"933",53039,2020,"Washington","Klickitat",6959.80974,17.48153,4.36973,144.75053,4.57873,14.31119,16.70255,573,10076,87.41465,"3.7800909308000001",16.171
"934",53041,2020,"Washington","Lewis",7318.2189,17.39881,4.15884,363.04708,4.36605,16.16576,15.00271,2122,33752,193.19602,"4.2672669968000001",18.2158
"935",53043,2020,"Washington","Lincoln",6209.84074,14.83246,3.60066,111.73184,4.03224,13.012,17.38412,246,5069,92.26436,"4.2120269133999999",11.53403
"936",53045,2020,"Washington","Mason",6893.95579,15.8061,4.19557,177.08031,4.42029,15.95791,18.41638,1531,24274,219.64153,"4.3204241981999996",16.2102
"937",53047,2020,"Washington","Okanogan",7224.02263,18.30538,4.51104,277.69866,4.36748,16.64137,14.68413,1331,20808,175.70039,"4.4796064875999999",17.40553
"938",53049,2020,"Washington","Pacific",8772.7006,18.21072,4.28914,331.27609,4.49052,15.26995,14.72611,578,8403,156.95934,"4.4937741747000004",12.46522
"939",53051,2020,"Washington","Pend Oreille",8591.41986,16.81217,4.32034,227.90766,4.31517,15.35237,18.08275,345,4812,130.2682,"4.2137039492000001",15.89649
"940",53053,2020,"Washington","Pierce",6552.96026,15.84062,4.01235,462.47107,4.42495,15.11479,19.10255,21947,424137,457.81824,"4.0010009363999997",17.05768
"941",53055,2020,"Washington","San Juan",4088.12891,13.10526,3.71657,414.52592,4.01343,12.0006,18.22074,321,8160,52.48696,"4.6897272978000002",20.85246
"942",53057,2020,"Washington","Skagit",6040.92573,14.48698,3.74432,412.61719,3.93779,13.24044,18.28637,3126,60278,195.35106,"4.1274898974000003",20.25591
"943",53059,2020,"Washington","Skamania",6060.84819,16.28752,4.11229,117.41027,4.2607,14.61928,18.41218,299,5335,87.7193,"4.370188272",18.46995
"944",53061,2020,"Washington","Snohomish",5374.97305,14.40397,3.7008,326.91088,3.70097,12.96231,18.96049,16181,430470,204.5924,"3.7846161877000002",16.61373
"945",53063,2020,"Washington","Spokane",6745.79212,13.01177,3.7996,402.22995,4.29422,14.4939,18.2053,12754,244056,352.81718,"4.4092996076000004",16.77126
"946",53065,2020,"Washington","Stevens",6465.89266,17.33161,4.40522,368.97923,4.84148,14.78473,15.25655,1309,18379,105.31618,"4.6124211884999999",15.71101
"947",53067,2020,"Washington","Thurston",5579.10457,13.46338,3.72319,336.56985,3.80474,12.85646,18.49657,6553,137697,237.23321,"3.8535688694000001",16.27525
"948",53069,2020,"Washington","Wahkiakum",NA,13.68392,3.90484,271.12517,4.48312,13.27297,16.05373,86,1317,122.69939,"4.1527615456999998",12.2905
"949",53071,2020,"Washington","Walla Walla",6047.14165,16.38566,3.86733,287.25255,4.18437,12.60226,17.26943,1383,29270,239.21663,"4.2484743856999998",16.88787
"950",53073,2020,"Washington","Whatcom",5100.57081,12.54459,3.63781,450.18499,4.0196,13.72481,22.65848,5295,111670,193.7134,"4.4424665223000002",20.21723
"951",53075,2020,"Washington","Whitman",4261.84732,15.83083,3.97111,148.62124,4.4228,14.88456,21.021,1025,23685,181.23814,"7.0177668748000004",24.35263
"952",53077,2020,"Washington","Yakima",7714.07828,23.52721,4.64574,312.59197,4.39511,14.44294,15.79262,8190,129176,272.82972,"3.9627241068000001",21.36043
"953",41000,2021,"Oregon","state_year",5918.70986,18.19016,4.65152,551.00638,4.79063,15.74422,19.48763,78772,2104073,248.69464,"4.5579826895000002",19.06556
"954",41001,2021,"Oregon","Baker",8540.97682,19.15924,4.94882,669.80898,5.24071,21.0683,20.964,331,7120,264.39392,"4.5029644269000002",14.71215
"955",41003,2021,"Oregon","Benton",3922.85466,16.05017,4.0625,991.90784,4.81181,14.68494,18.34327,1415,48151,128.03223,"5.7290171114000001",21.91229
"956",41005,2021,"Oregon","Clackamas",5052.80465,14.65814,4.00591,329.51766,4.63065,16.88783,21.77568,7425,219468,160.08827,"4.1733407079999996",16.11299
"957",41007,2021,"Oregon","Clatsop",6879.65107,17.66961,4.42902,328.16229,4.8025,18.21459,21.40109,726,19385,163.27828,"4.0150926138000003",16.30673
"958",41009,2021,"Oregon","Columbia",6275.07275,17.71224,4.86664,387.74497,5.13579,20.67611,23.84025,1097,24437,133.2172,"4.2628356099999998",13.86937
"959",41011,2021,"Oregon","Coos",8149.84885,21.03315,5.18392,424.89184,5.41658,21.76883,20.40729,1273,26147,170.38311,"4.5179189574",18.017
"960",41013,2021,"Oregon","Crook",7136.53654,20.60706,5.05974,467.13653,5.30642,20.80999,20.43735,510,9593,345.83479,"3.6967716222",19.23901
"961",41015,2021,"Oregon","Curry",7632.49919,18.59763,4.70632,423.11887,5.03267,19.54042,21.48912,463,8895,108.04716,"4.7909980431000001",17.53372
"962",41017,2021,"Oregon","Deschutes",4773.14648,15.0777,4.09716,469.41707,4.61776,16.30901,22.10819,3732,96093,168.56832,"4.0397219129000002",18.66293
"963",41019,2021,"Oregon","Douglas",9119.75143,20.64862,5.03663,293.74662,5.38562,22.10638,21.22252,2276,46339,218.73792,"4.1596952971999999",16.45104
"964",41021,2021,"Oregon","Gilliam",NA,18.73716,4.72918,156.90377,5.10269,19.54506,20.54199,35,947,0,"3.9886754207999999",10.55901
"965",41023,2021,"Oregon","Grant",9040.60528,19.62733,4.94957,388.94291,5.18064,20.57274,20.14572,221,3185,69.21852,"4.6321115973999998",13.70079
"966",41025,2021,"Oregon","Harney",8704.79618,19.90823,5.09223,649.26282,5.3729,21.45641,20.15347,190,3577,230.49522,"3.8397865528000001",15.0974
"967",41027,2021,"Oregon","Hood River",4244.95255,19.7781,4.58976,376.35788,4.68676,17.03933,20.30595,458,14470,147.02703,"3.9479110999000002",16.73493
"968",41029,2021,"Oregon","Jackson",6773.39923,19.36943,4.8191,496.95851,4.94003,20.681,20.41631,4501,103451,334.84498,"4.6609174805000002",21.32954
"969",41031,2021,"Oregon","Jefferson",8328.5845,22.94214,5.39446,239.27326,5.47532,21.87316,21.04387,512,10125,222.19199,"4.2326476499999997",16.44823
"970",41033,2021,"Oregon","Josephine",9217.78542,21.89948,5.21519,820.69336,5.55237,22.91074,18.13537,1782,35786,222.5331,"4.5065289213000002",22.95381
"971",41035,2021,"Oregon","Klamath",9786.39956,20.86532,4.99404,474.80876,5.42089,21.63762,21.51829,1806,29291,217.60451,"4.8077083987",18.60508
"972",41037,2021,"Oregon","Lake",8651.64017,22.04418,5.27348,190.62143,5.45751,22.49473,21.4842,195,3628,NA,"4.7073198390000002",16.33523
"973",41039,2021,"Oregon","Lane",6432.92602,18.40965,4.75608,896.70136,5.29793,17.43623,20.99661,7317,180588,330.47165,"4.6519223760999999",21.14958
"974",41041,2021,"Oregon","Lincoln",8456.16856,19.24296,4.78325,460.34987,5.19774,19.65996,20.91423,901,20848,347.39348,"4.2964266770000004",18.91173
"975",41043,2021,"Oregon","Linn",6996.28454,19.20781,5.04961,180.34821,5.21102,18.82636,18.60617,2529,58720,112.09278,"3.9928885745999998",17.70237
"976",41045,2021,"Oregon","Malheur",7256.81485,26.01073,5.6205,510.28753,5.28115,22.05505,19.85996,510,12314,225.73755,"4.5663572432999997",20.51657
"977",41047,2021,"Oregon","Marion",5880.31169,20.59585,4.66939,357.0833,4.91847,18.24076,17.41426,6366,161879,232.69466,"4.0682145362000002",18.66035
"978",41049,2021,"Oregon","Morrow",6368.73176,24.83502,5.25708,870.46454,5.09946,20.67268,19.19991,235,5712,330.80452,"3.6284826404000001",16.39136
"979",41051,2021,"Oregon","Multnomah",5902.89202,16.62077,4.46608,875.92498,4.86703,15.96431,23.68663,14878,455189,474.46139,"4.9176717737000004",21.83861
"980",41053,2021,"Oregon","Polk",5760.57478,18.17628,4.7645,296.21885,4.97354,17.94269,18.64922,1620,39860,229.6233,"4.0873546512000001",17.57638
"981",41055,2021,"Oregon","Sherman",NA,18.26998,4.5891,NA,4.90359,19.42154,21.61615,32,932,57.87037,"3.9166151672999998",17.30769
"982",41057,2021,"Oregon","Tillamook",6332.93182,19.2212,5.04035,284.80544,4.98308,18.75616,21.04891,458,11879,97.41462,"3.9396404838999999",18.74701
"983",41059,2021,"Oregon","Umatilla",7308.88565,22.58616,5.08133,397.69083,5.21408,20.7929,18.96663,1765,36779,223.27095,"4.4385078431",16.34847
"984",41061,2021,"Oregon","Union",7522.91097,19.68729,4.83956,335.3829,5.06147,19.91492,20.75902,576,11938,137.35201,"4.2821377840999997",16.08358
"985",41063,2021,"Oregon","Wallowa",NA,17.3733,4.48331,305.21643,4.9137,18.99171,21.57063,199,3420,0,"5.1176323800999999",16.32
"986",41065,2021,"Oregon","Wasco",7899.82621,20.55957,4.9297,547.18537,5.03022,19.56599,20.00666,551,13360,158.6933,"3.8251793342",17.2669
"987",41067,2021,"Oregon","Washington",4069.12758,14.66037,3.82159,415.89649,4.42111,13.13533,20.16072,9998,325006,168.55768,"4.1040140086000001",17.4711
"988",41069,2021,"Oregon","Wheeler",NA,21.28992,5.18205,300.3003,5.38334,21.62456,19.97706,31,722,183.82353,"3.5525721192000002",17.77778
"989",41071,2021,"Oregon","Yamhill",5755.08373,18.42769,4.65794,428.57143,4.66548,17.6645,21.18606,1858,54839,127.99673,"4.1759584854999998",16.75939
"990",6000,2021,"California","state_year",5253.06227,17.61357,3.85614,373.38572,3.73363,11.47401,18.12698,784199,19411578,420.87688,"5.1643253728999996",26.44309
"991",6001,2021,"California","Alameda",4341.17283,14.96989,3.80856,647.74799,3.98803,11.11511,18.00476,24671,844346,628.78196,"5.1727849267000003",23.4646
"992",6003,2021,"California","Alpine",NA,20.34603,5.03883,354.29584,4.98944,18.47694,21.36263,28,551,442.47788,"4.2297797765",27.86885
"993",6005,2021,"California","Amador",6203.88835,16.72047,4.32755,241.49728,4.49303,15.89846,24.72998,572,14900,237.07074,"4.4020333067999999",18.36447
"994",6007,2021,"California","Butte",7577.9066,18.85248,4.72201,716.74286,5.06872,16.64907,21.82458,5080,99242,327.05731,"5.4299669446000003",22.36987
"995",6009,2021,"California","Calaveras",7867.44671,16.07966,4.23561,165.55931,4.72268,15.59176,23.43375,812,21428,327.24574,"4.1930280956999999",20.94329
"996",6011,2021,"California","Colusa",6576.06988,24.18754,4.83846,167.07662,4.66255,15.59041,19.57627,1407,10993,200.95806,"4.3303382003999999",19.73031
"997",6013,2021,"California","Contra Costa",4619.19509,14.92119,3.8455,350.57727,4.09494,11.21125,18.26657,17261,561757,336.02779,"4.7484822832000004",20.47768
"998",6015,2021,"California","Del Norte",8783.35509,22.63009,5.2046,427.87286,5.16483,19.19244,21.18018,555,9674,609.1092,"5.0367615351000001",20.18585
"999",6017,2021,"California","El Dorado",4818.88449,13.2978,3.66126,345.87722,4.09385,13.46794,23.55966,3237,92022,217.58395,"4.7898758923000004",18.33737
"1000",6019,2021,"California","Fresno",7008.19688,24.87207,4.70124,373.93617,4.67192,15.73731,18.56245,32668,450760,541.77922,"5.0957623214999996",26.82018
"1001",6021,2021,"California","Glenn",7522.8961,23.32003,5.06116,109.18184,4.88934,17.10569,19.76436,796,12997,408.14135,"5.0296269203000001",21.03674
"1002",6023,2021,"California","Humboldt",8732.6241,18.2264,4.89513,483.18801,5.19046,17.08982,20.25656,2253,62507,432.1358,"5.0153032691000003",24.25646
"1003",6025,2021,"California","Imperial",5980.05164,29.40808,5.13438,152.30527,4.67789,15.68441,18.62172,13080,71411,366.25348,"5.9748506571000002",26.43805
"1004",6027,2021,"California","Inyo",7746.81758,17.28925,4.32112,465.65774,4.4578,15.31574,23.33032,310,8760,600.45307,"3.893691928",17.6947
"1005",6029,2021,"California","Kern",8031.3771,26.72411,5.34283,202.5101,4.66114,16.6868,18.52301,30216,390999,545.33785,"4.9107951741999996",24.27593
"1006",6031,2021,"California","Kings",6595.07367,25.39287,4.90548,205.30927,4.82024,16.88703,18.93461,4566,57788,443.37724,"4.1050207098999998",22.95159
"1007",6033,2021,"California","Lake",11656.95136,21.21814,5.09481,366.53931,5.15225,18.29536,20.69939,1471,29158,535.47314,"4.9178263078000004",21.63343
"1008",6035,2021,"California","Lassen",6814.13062,20.55312,4.772,304.18997,4.82244,18.46843,23.08217,453,9869,586.92995,"4.3411811811999996",14.77754
"1009",6037,2021,"California","Los Angeles",5005.01112,21.29827,4.33033,362.62189,4.26385,12.67333,17.80989,227288,5121584,488.34611,"5.3443640907000001",32.92243
"1010",6039,2021,"California","Madera",6777.99893,25.66779,5.15434,163.35403,4.90779,16.68531,18.67019,4294,61945,620.23551,"4.3436586790999998",24.74134
"1011",6041,2021,"California","Marin",3238.99738,11.75501,3.34626,781.60618,3.59823,9.89535,23.42407,3193,139979,177.85725,"5.7728415759000002",22.08021
"1012",6043,2021,"California","Mariposa",7089.77605,17.10471,4.47638,290.64698,4.6753,16.18015,22.31291,350,7612,431.42857,"4.5395276959000004",18.89711
"1013",6045,2021,"California","Mendocino",7754.07372,20.13682,4.93514,670.90111,4.82052,16.70606,22.30255,1546,38934,640.48581,"4.7678722009000003",26.56524
"1014",6047,2021,"California","Merced",6592.99484,28.40866,5.39214,188.70642,5.00735,16.40977,17.03456,9360,116226,555.33867,"4.5210979642",24.89276
"1015",6049,2021,"California","Modoc",9281.80109,20.86416,4.95831,339.32813,5.08258,18.89663,20.90399,224,3171,504.79556,"4.0995199683000001",17.03297
"1016",6051,2021,"California","Mono",3978.78723,15.94797,4.01587,200.77541,4.2926,13.94772,23.33656,313,8508,262.06203,"2.8933524628999998",10.91837
"1017",6053,2021,"California","Monterey",5072.45078,23.56205,4.56301,382.66511,4.35663,13.75101,19.4496,13799,222516,420.63614,"4.2065415087",29.25599
"1018",6055,2021,"California","Napa",4401.29368,15.91148,3.74219,577.15763,3.99813,12.30533,22.56554,2104,74004,397.68136,"4.3861508880000004",22.0104
"1019",6057,2021,"California","Nevada",6068.40569,13.92729,3.8193,858.10235,4.32821,13.92231,24.87201,1617,48639,264.19005,"4.7830516987999996",20.60171
"1020",6059,2021,"California","Orange",4144.32841,16.89278,4.02371,290.55085,3.79252,10.87261,19.23647,45087,1623421,213.58281,"4.678195809",26.7587
"1021",6061,2021,"California","Placer",4471.23966,12.54257,3.66047,314.31304,3.79893,11.71486,23.63977,5839,187932,161.99868,"4.5538293217000003",17.72814
"1022",6063,2021,"California","Plumas",8708.51068,15.48964,4.20065,297.76147,4.55532,15.72173,23.83962,607,7903,574.82224,"4.4699187662000002",18.46711
"1023",6065,2021,"California","Riverside",5842.43396,20.27058,4.6853,217.118,4.38686,13.62425,18.22777,46151,1104035,291.24456,"4.7565758185",25.37146
"1024",6067,2021,"California","Sacramento",6381.61418,18.30918,4.24611,385.87475,4.48999,14.043,20.40461,26096,712394,508.2411,"4.7487318840999997",22.13984
"1025",6069,2021,"California","San Benito",5385.58861,20.07369,4.21527,113.04292,4.26317,13.12595,19.975,1587,31432,298.70307,"3.7943073436999999",22.21904
"1026",6071,2021,"California","San Bernardino",6845.58528,24.33103,5.02645,242.65109,4.52043,14.98978,18.60384,37010,967719,441.88442,"4.5151084517999998",26.30765
