"","X.1","fips","year","state","county","combined_overdose_mortality_rate","combined_overdose_deaths","child_mortality_rate","infant_mortality_rate","age_adjusted_mortality","combined_household_income","combined_ypll_rate","percent_fair_or_poor_health","average_number_of_physically_unhealthy_days","mental_health_provider_rate","average_number_of_mentally_unhealthy_days","smokers","excessive_drinking","unemployed","labor_force","violent_crime_rates","income_ratio","severe_housing_problems"
"556",828,41021,2020,"Oregon","Gilliam",NA,NA,NA,NA,NA,54325,NA,13.8575,3.87389,158.39493,4.37345,14.09471,17.30726,33,844,0,3.7330537197,13.92405
"557",829,41023,2020,"Oregon","Grant",NA,NA,NA,NA,NA,46141,8731.58709,14.09222,4.00003,348.3835,4.55412,14.67959,17.11234,225,3099,69.21852,4.4763180004,14.7619
"558",830,41025,2020,"Oregon","Harney",NA,NA,NA,NA,NA,43370,8762.90583,15.66321,4.22497,600.35476,4.69199,16.275,17.80166,212,3417,230.49522,3.8996686963,14.21569
"559",831,41027,2020,"Oregon","Hood River",NA,NA,NA,NA,NA,66607,4265.7693,15.85034,3.93488,350.00854,4.27092,14.82586,19.49394,485,14533,147.02703,4.021118819,16.98113
"560",832,41029,2020,"Oregon","Jackson",15.453585691,101,51.31465926,4.8150179801,NA,55511,6985.22663,15.84366,4.16407,448.61635,4.81221,17.91238,20.36556,5023,104763,334.84498,4.6220331814,21.60891
"561",833,41031,2020,"Oregon","Jefferson",NA,NA,85.674347297,NA,NA,50376,8303.63483,19.61247,4.80262,231.48148,4.97806,18.65206,18.161,559,10241,222.19199,3.8284803401,14.9835
"562",834,41033,2020,"Oregon","Josephine",14.25000674,37,51.913378819,7.4652188666,NA,46578,9222.40925,16.07374,4.54896,788.39266,5.09479,16.98463,17.2058,1990,35929,222.5331,4.4639317181,22.77171
"563",835,41035,2020,"Oregon","Klamath",12.933328691,26,53.583157604,6.8728522337,NA,45374,9169.77337,17.60503,4.53851,470.04567,4.73137,16.19329,17.09929,1897,29499,217.60451,4.6172957477,17.90659
"564",836,41037,2020,"Oregon","Lake",NA,NA,NA,NA,NA,44847,8550.81193,17.68777,4.43553,190.37949,4.80671,17.44999,16.43692,200,3496,NA,4.6673293572,16.27566
"565",837,41039,2020,"Oregon","Lane",19.130190288,215,44.922822591,4.9626806416,NA,53161,6307.70824,15.11288,4.11712,860.35442,4.75827,15.36013,18.74715,8165,181761,330.47165,4.6765444015,21.51476
"566",838,41041,2020,"Oregon","Lincoln",11.634750948,17,48.478972246,NA,NA,49265,8153.91143,16.37082,4.37245,443.42755,4.82755,15.92215,16.64152,1031,21215,347.39348,4.2928221043,19.25618
"567",839,41043,2020,"Oregon","Linn",10.926602546,41,33.619393081,4.3040203463,NA,54292,6762.36229,14.17094,3.79512,173.55794,4.38645,16.57481,19.72904,2771,58551,112.09278,4.0837100213,18.3561
"568",840,41045,2020,"Oregon","Malheur",NA,NA,48.075382199,NA,NA,42624,7734.91986,20.87213,4.66337,504.47518,4.80451,17.47413,18.60591,575,12493,225.73755,4.7015664124,21.27246
"569",841,41047,2020,"Oregon","Marion",11.225316505,115,42.679438884,5.1336349344,NA,56408,6240.10404,18.19102,4.18229,343.93487,4.56711,15.40963,17.26311,6960,161676,232.69466,4.1116808894,19.67967
"570",842,41049,2020,"Oregon","Morrow",NA,NA,NA,NA,NA,55343,5718.91792,18.13802,4.17137,773.83046,4.45729,15.52072,18.33652,248,5732,330.80452,3.6466500491,16.1039
"571",843,41051,2020,"Oregon","Multnomah",18.601182787,450,40.231982804,4.5263157895,NA,70756,5835.12207,14.78115,3.60241,830.7878,4.60741,15.96206,23.72898,16843,456886,474.46139,4.9696293687,21.56907
"572",844,41053,2020,"Oregon","Polk",7.9759763592,20,58.075075234,6.4599483204,NA,62389,5753.61324,14.88418,3.8525,279.23129,4.44941,14.34415,19.10265,1736,39695,229.6233,4.2515651455,17.59791
"573",845,41055,2020,"Oregon","Sherman",NA,NA,NA,NA,NA,58838,NA,13.55213,3.87265,NA,4.35086,13.92536,18.04757,37,898,57.87037,4.3455121951,18.63354
"574",846,41057,2020,"Oregon","Tillamook",17.583521728,14,54.797250174,NA,NA,52486,6653.50286,14.1391,3.87219,272.52025,4.36563,14.87226,17.55209,525,11857,97.41462,4.3125356667,17.3806
"575",847,41059,2020,"Oregon","Umatilla",8.2266395909,19,48.35220766,5.2609718953,NA,53917,7431.6126,18.04581,4.30313,383.14671,4.57027,15.79855,19.46305,1819,36813,223.27095,4.4429511009,15.91676
"576",848,41061,2020,"Oregon","Union",13.964707376,11,59.908425692,NA,NA,50616,7210.96076,15.6984,4.14383,302.33173,4.60823,16.12262,18.14601,644,11935,137.35201,4.5237820142,17.78656
"577",849,41063,2020,"Oregon","Wallowa",NA,NA,NA,NA,NA,48137,NA,13.45435,3.84313,254.20138,4.44316,14.10075,16.64332,203,3318,0,4.8953889194,15.625
"578",850,41065,2020,"Oregon","Wasco",12.649101281,10,55.470216761,NA,NA,52269,7708.83394,15.33703,3.98482,490.4735,4.58149,15.63942,18.52036,578,13384,158.6933,3.8823183536,17.75417
"579",851,41067,2020,"Oregon","Washington",8.2512400879,146,31.707041514,4.3397766409,NA,82819,4108.51173,12.22205,3.18562,390.66748,3.55268,11.29475,17.86299,11257,322574,168.55768,4.062283737,17.76313
"580",852,41069,2020,"Oregon","Wheeler",NA,NA,NA,NA,NA,39579,NA,16.75764,4.40503,292.82577,4.77571,15.43836,14.87632,25,723,183.82353,4.0068572757,13.66906
"581",853,41071,2020,"Oregon","Yamhill",8.4970055923,27,45.452143121,6.0271220492,NA,61776,6050.89012,13.73665,3.80389,397.18884,4.30325,14.71723,19.54649,2051,54524,127.99673,4.16759013,18.22857
"582",854,6000,2020,"California","year_state_total",12.565094817,14870,36.799712772,4.2726803325,NA,75250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",855,6001,2020,"California","Alameda",9.6632003033,481,31.690480455,3.7255329986,NA,101744,4408.59105,12.41222,3.01029,614.42817,3.18391,9.73271,19.88967,25446,848215,628.78196,5.207726732,23.6605
"584",856,6003,2020,"California","Alpine",NA,NA,NA,NA,NA,55384,NA,16.46323,4.19038,454.13261,4.41834,14.45512,19.63906,25,547,442.47788,4.1937458194,23.18841
"585",857,6005,2020,"California","Amador",16.465612867,19,47.315898142,NA,NA,58515,6363.86569,13.1025,3.44451,228.525,3.74107,10.83219,21.10909,589,14706,237.07074,4.2492997199,19.36842
"586",858,6007,2020,"California","Butte",25.894148213,178,36.628034113,4.2695052053,NA,50945,7784.4961,17.44876,4.20978,645.17245,4.35336,13.76833,20.20733,5093,102712,327.05731,5.5744497659,22.69458
"587",859,6009,2020,"California","Calaveras",16.856855976,23,51.514858817,NA,NA,62984,7345.8858,12.32914,3.4489,164.46647,3.92419,10.95194,20.18107,845,21351,327.24574,4.638413537,20.32176
"588",860,6011,2020,"California","Colusa",NA,NA,42.011511154,NA,NA,57249,6556.27871,19.41527,3.99069,175.70629,4.01681,12.21726,20.12134,1418,10969,200.95806,4.2178708174,18.46264
"589",861,6013,2020,"California","Contra Costa",11.623229096,399,30.248410283,3.6775335083,NA,101463,4623.50954,12.30048,3.07754,338.89316,3.62808,9.94059,19.59571,17792,564570,336.02779,4.7350666701,21.11008
"590",862,6015,2020,"California","Del Norte",13.27892996,11,NA,NA,NA,48518,8954.9014,17.68336,4.27924,406.06583,4.39558,15.13224,19.89952,549,9961,609.1092,5.0737902988,22.23399
"591",863,6017,2020,"California","El Dorado",19.105238019,108,25.114336321,2.5967048711,NA,81869,5164.54735,12.03409,3.42648,331.44883,3.83092,11.22036,22.2916,3270,91589,217.58395,4.8719885604,18.91011
"592",864,6019,2020,"California","Fresno",12.721143756,377,51.711692628,6.6986346499,NA,52318,7006.61594,23.79712,4.21304,346.84232,3.91733,13.35891,16.51386,33427,448353,541.77922,5.1304662962,27.63353
"593",865,6021,2020,"California","Glenn",11.87281837,10,63.732725077,NA,NA,47365,7364.31068,18.47335,4.07717,114.0942,4.10445,13.18079,19.83659,835,12779,408.14135,5.259362929,23.0102
"594",866,6023,2020,"California","Humboldt",31.968919377,131,56.825177342,6.3934902645,NA,49471,8994.05656,15.6831,4.11721,451.70232,4.56559,14.46851,20.62919,2245,63027,432.1358,4.8216527468,24.71596
"595",867,6025,2020,"California","Imperial",18.330461561,100,36.712847564,3.2550240589,NA,46633,6213.39863,24.61296,4.33953,140.2432,4.09949,12.84001,17.11969,12855,71055,366.25348,5.944400511,27.369
"596",868,6027,2020,"California","Inyo",33.236700704,18,NA,NA,NA,53793,8740.01012,14.57615,3.64997,461.44438,3.88408,11.83385,19.71901,337,8725,600.45307,4.0312973447,16.61442
"597",869,6029,2020,"California","Kern",24.750707657,662,48.352111682,5.7292934209,NA,51586,7923.02151,22.52032,4.34754,188.90143,4.08904,15.31418,18.29198,30865,386997,545.33785,4.9079297988,24.73555
"598",870,6031,2020,"California","Kings",10.415466303,47,43.214159637,4.727559246,NA,58255,6356.86694,21.44559,4.37667,202.15901,4.09159,14.27052,20.66593,4481,57865,443.37724,4.2451913176,24.36372
"599",871,6033,2020,"California","Lake",46.694060516,90,52.461965075,6.1011611887,NA,45086,11305.4668,18.04353,4.18789,361.9024,4.49871,14.4012,18.75564,1522,29116,535.47314,5.4320835534,23.66864
"600",872,6035,2020,"California","Lassen",23.697958744,22,70.51523129,NA,NA,57705,7125.92072,15.20446,3.77981,305.17499,3.93355,13.71879,23.87298,474,9899,586.92995,4.5764685807,15.78947
"601",873,6037,2020,"California","Los Angeles",8.9650586346,2726,34.60474474,4.0319465423,NA,67986,5017.54317,16.41867,3.55014,341.60545,3.61649,10.84768,18.86232,239829,5136341,488.34611,5.3604206501,33.39113
"602",874,6039,2020,"California","Madera",10.441994719,49,48.393961833,5.2985911981,NA,53632,6650.64529,22.54828,4.27274,162.9966,4.29599,13.44428,19.55588,4316,61528,620.23551,4.5649361775,24.83075
"603",875,6041,2020,"California","Marin",14.079603518,110,16.566792574,2.7101979075,NA,122933,3206.6318,10.57674,3.03181,755.97113,3.448,9.72523,20.29813,3363,141111,177.85725,5.6595276269,22.42816
"604",876,6043,2020,"California","Mariposa",NA,NA,NA,NA,NA,51402,8231.04487,13.71596,3.60171,280.46477,4.09627,11.74526,18.76973,406,7663,431.42857,4.540157857,19.98622
"605",877,6045,2020,"California","Mendocino",32.66831781,86,62.061771269,6.7049808429,NA,51386,7749.67295,16.50723,3.94535,641.50857,4.24793,12.90541,18.97486,1564,39715,640.48581,4.9582172702,27.77858
"606",878,6047,2020,"California","Merced",13.601107694,111,43.845328607,4.0567259835,NA,56169,6775.7437,22.70947,4.3361,172.875,4.20162,14.12961,18.61168,9574,115408,555.33867,4.570727643,24.8946
"607",879,6049,2020,"California","Modoc",NA,NA,NA,NA,NA,45227,10076.65162,16.44623,3.98042,364.58927,4.3181,13.82446,17.67777,240,3179,504.79556,4.138161424,16.48501
"608",880,6051,2020,"California","Mono",NA,NA,NA,NA,NA,66499,3369.60163,13.81194,3.48685,196.49123,3.76764,11.93672,22.54416,328,8524,262.06203,3.0294751977,13.63636
"609",881,6053,2020,"California","Monterey",11.079418033,145,41.070722473,4.4724492719,NA,69665,5175.91929,21.68177,4.07767,360.1978,4.0516,12.24999,19.16487,14047,224057,420.63614,4.2308656659,29.75023
"610",882,6055,2020,"California","Napa",9.7028559528,41,29.3230563,3.3333333333,NA,85624,4646.08575,14.12167,3.29337,548.71357,3.78103,9.93285,20.17622,2181,74547,397.68136,4.476029654,22.0557
"611",883,6057,2020,"California","Nevada",16.743855842,50,36.153812781,3.5568202027,NA,66681,5835.23991,11.94355,3.45982,799.43027,3.89455,11.5083,20.82297,1694,48870,264.19005,4.6757776035,20.52482
"612",884,6059,2020,"California","Orange",12.598309753,1203,29.503313829,3.1678349863,NA,89373,4199.13663,13.90238,3.13374,266.76351,3.27496,9.3112,19.92512,47541,1625426,213.58281,4.7257052851,27.03267
"613",885,6061,2020,"California","Placer",11.46703959,133,28.485805058,3.523014475,NA,89175,4522.69497,10.6404,3.1132,299.12323,3.50385,9.78462,19.61833,5837,185213,161.99868,4.657058583,18.12697
"614",886,6063,2020,"California","Plumas",NA,NA,NA,NA,NA,55079,8700.67602,13.76109,3.67605,281.85492,4.07423,11.48956,19.34857,588,7848,574.82224,4.4939339914,18.26866
"615",887,6065,2020,"California","Riverside",16.593761985,1205,35.541169199,4.4000148995,NA,66793,5796.963,17.05948,3.83366,205.52825,4.13597,12.49994,20.43944,47808,1092371,291.24456,4.7289275671,25.80574
"616",888,6067,2020,"California","Sacramento",15.023822244,689,41.365658657,4.8824145759,NA,69475,6339.74965,15.80089,3.79224,373.65953,3.96077,11.55003,19.9533,26948,710442,508.2411,4.850011511,22.53311
"617",889,6069,2020,"California","San Benito",9.9304318083,18,38.374826114,NA,NA,80063,5148.18104,17.45997,3.63338,108.87759,3.76601,10.78319,20.7327,1561,30869,298.70307,3.7203308133,23.9793
"618",890,6071,2020,"California","San Bernardino",8.7956552864,569,48.483768421,5.9106696728,NA,63310,6762.55147,19.83756,3.91433,226.79099,3.87022,12.62828,18.76328,38779,961030,441.88442,4.6187612029,27.03338
"619",891,6073,2020,"California","San Diego",13.981680598,1398,34.258614012,3.9128077498,NA,78777,4641.05997,14.4589,3.54761,371.0634,3.45554,10.75318,21.60061,52663,1592193,327.71883,4.7082880695,25.15796
"620",892,6075,2020,"California","San Francisco",23.005016003,607,32.864397256,2.9575559261,NA,110601,4269.70042,11.47756,3.01162,899.68924,3.36624,10.32606,23.11655,13545,575567,760.464,7.0685381086,24.85461
"621",893,6077,2020,"California","San Joaquin",16.802633578,375,45.999354525,5.3770216341,NA,63567,7155.22429,17.34211,3.53786,237.55746,3.70048,11.70617,19.6944,19571,326387,787.32184,4.8417108463,25.05807
"622",894,6079,2020,"California","San Luis Obispo",15.523896216,132,31.678149996,4.8142677389,NA,70626,5271.22596,13.15533,3.41846,600.68307,3.95098,10.7833,20.265,4151,140920,408.22506,4.6842375492,22.36962
"623",895,6081,2020,"California","San Mateo",8.5004805374,196,27.083735439,2.8892151755,NA,122930,3367.81104,12.26185,2.8405,375.67654,3.07877,8.61336,18.83359,10007,454875,209.11246,4.8917664097,23.79985
"624",896,6083,2020,"California","Santa Barbara",15.438002994,207,42.970438349,4.0052067688,NA,75646,5042.4451,17.13004,3.68594,525.16421,3.71438,11.37731,20.85841,8437,216698,318.05052,4.7347709072,29.32541
"625",897,6085,2020,"California","Santa Clara",8.3173356916,482,28.188930798,3.1722909117,NA,125933,3579.08071,12.16633,2.96505,347.96162,2.87907,8.26901,16.73411,27282,1048804,264.08835,4.9893136864,23.09841
"626",898,6087,2020,"California","Santa Cruz",16.124632498,133,32.59315823,4.1604896944,NA,84213,4622.39174,15.24852,3.65272,761.33525,3.91204,11.44083,23.17493,6984,142618,409.52586,5.5512738532,26.83042
"627",899,6089,2020,"California","Shasta",19.459146911,105,44.640546556,4.8658417906,NA,53908,9014.3139,14.38507,3.92143,339.92446,4.29964,13.96354,19.26374,3669,74215,726.13675,4.8127296712,21.88195
"628",900,6091,2020,"California","Sierra",NA,NA,NA,NA,NA,52308,NA,13.77226,3.61238,167.39203,3.99542,11.80831,18.04612,77,1278,422.22598,5.7664028593,10.98039
"629",901,6093,2020,"California","Siskiyou",22.10702851,29,48.231055125,NA,NA,47560,9455.15333,15.87987,4.05363,439.1181,4.42054,14.06633,18.48667,1166,17410,343.55545,4.5124639202,21.13416
"630",902,6095,2020,"California","Solano",14.036141187,187,46.896982961,5.6134944003,NA,82808,6149.03834,15.02134,3.48946,375.71931,3.70099,11.70507,19.78698,8168,209721,476.30026,4.2425851883,21.32608
"631",903,6097,2020,"California","Sonoma",13.733812181,207,26.67903377,2.8680422131,NA,81002,4779.25824,14.13989,3.44369,460.25339,3.95675,10.07568,21.61047,7187,262348,367.91949,4.5232962769,23.42299
"632",904,6099,2020,"California","Stanislaus",13.237567362,217,41.151148337,5.2568786817,NA,59616,7163.55059,18.41616,3.93094,211.16194,4.4238,12.78975,20.54714,15598,243538,578.4521,4.4180396537,24.18247
"633",905,6101,2020,"California","Sutter",12.409257306,36,42.756289152,5.5332537702,NA,57879,7136.03819,16.61673,3.71947,333.65356,3.89308,11.95215,18.87089,3392,45477,351.7975,4.4669668473,21.32376
"634",906,6103,2020,"California","Tehama",9.4182651556,18,49.133610665,4.034476435,NA,47572,8847.47062,18.04514,4.20787,181.4882,4.51375,14.25897,18.83096,1450,25626,540.13753,4.6366843034,20.27572
"635",907,6105,2020,"California","Trinity",NA,NA,NA,NA,NA,40680,11187.23783,16.38461,4.20891,414.83845,4.46222,14.70022,18.38994,268,4707,380.32937,5.1414761108,23.67459
"636",908,6107,2020,"California","Tulare",9.3471988243,130,48.048382632,5.5978881546,NA,48763,7209.01878,25.74295,4.8501,266.81778,4.71282,13.79971,18.02142,19649,204589,381.80764,4.8474482897,26.91663
"637",909,6109,2020,"California","Tuolumne",20.911366558,34,55.344937322,6.6079295154,NA,56500,7518.90268,13.20999,3.62485,192.52278,3.8738,11.34302,21.10129,982,21339,316.15673,4.8042772987,21.00974
"638",910,6111,2020,"California","Ventura",15.382038163,393,32.914076672,4.4387726794,NA,84170,4694.64797,15.15467,3.44134,372.98744,3.74699,10.56102,18.56543,16066,425728,240.48967,4.3428423519,23.74322
"639",911,6113,2020,"California","Yolo",12.360260389,81,34.202697127,3.9474459436,NA,67804,4795.46398,15.90091,3.79993,353.43545,4.01717,10.90658,21.20774,4562,108518,331.88944,6.0906594604,23.44752
"640",912,6115,2020,"California","Yuba",19.969871542,46,64.398411506,6.3050202236,NA,47504,9637.65538,16.39254,3.89982,210.14595,4.07927,14.17914,20.73637,1863,29078,413.72712,4.603197478,23.09491
"641",913,53000,2020,"Washington","year_state_total",15.452554719,3435,40.149968529,4.4863532768,NA,74023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",914,53001,2020,"Washington","Adams",NA,NA,43.473535485,NA,NA,52012,5818.43272,23.41677,4.31758,172.07349,4.13651,14.33154,16.14273,511,9479,248.4022,4.2763685536,22.31909
"643",915,53003,2020,"Washington","Asotin",23.720923337,16,NA,NA,NA,49776,7107.41417,15.31368,3.93607,353.82574,4.50061,14.35764,17.19901,442,10153,210.83797,4.2889657926,13.12534
"644",916,53005,2020,"Washington","Benton",15.158303213,90,42.408214805,4.9670661916,NA,69212,5676.15664,16.09646,3.87289,259.56399,4.09966,13.07877,18.32032,5160,99084,194.58263,4.3436420058,14.6083
"645",917,53007,2020,"Washington","Chelan",9.5690866307,22,37.140970617,3.6259253664,NA,57243,5089.00353,17.16393,3.8325,379.04356,4.36596,13.06664,19.49154,2063,45580,148.20402,4.2348171764,16.10294
"646",918,53009,2020,"Washington","Clallam",24.693426698,56,46.179600162,5.5189980896,NA,57183,6981.16117,16.22304,4.2114,333.607,4.42652,14.09565,15.9163,1790,28030,279.59374,4.419592922,16.26908
"647",919,53011,2020,"Washington","Clark",13.97945091,199,36.057405127,4.1664536578,NA,73971,5455.11324,13.73352,3.44923,339.72735,3.91241,14.04193,18.534,11123,230353,220.19524,3.874629369,15.99282
"648",920,53013,2020,"Washington","Columbia",NA,NA,NA,NA,NA,53700,9048.38553,17.60192,4.17999,295.63932,4.46686,14.35222,16.07727,100,1789,37.69318,5.21307802,14.49704
"649",921,53015,2020,"Washington","Cowlitz",18.999741479,61,55.728129289,6.5458796026,NA,58624,8521.2199,18.56809,4.14424,405.55296,4.67496,17.82367,17.9593,2729,45923,259.38136,4.4993745533,16.81371
"650",922,53017,2020,"Washington","Douglas",NA,NA,27.725791918,NA,NA,65912,4236.85778,18.06198,4.02846,55.93493,4.19358,13.55659,19.03968,1151,21603,98.78373,3.7620241702,17.90941
"651",923,53019,2020,"Washington","Ferry",NA,NA,NA,NA,NA,40468,10988.53097,19.09558,4.62824,248.39848,4.69744,16.74833,15.67196,292,2488,112.26495,5.0551630755,16.77632
"652",924,53021,2020,"Washington","Franklin",9.7602591168,27,32.564858343,4.1127581184,NA,60483,4852.96512,20.86354,4.02286,132.48964,4.17217,14.01274,18.30549,2515,41496,210.79024,3.6319506913,21.46691
"653",925,53023,2020,"Washington","Garfield",NA,NA,NA,NA,NA,50185,NA,17.01193,4.19701,44.50378,4.34495,13.40723,15.7055,52,901,89.24587,3.491946447,10.52632
"654",926,53025,2020,"Washington","Grant",13.285087489,38,49.652432969,4.406112309,NA,53688,6822.30776,20.70887,4.29283,214.73118,4.23033,15.65963,16.54875,2894,46386,278.46601,3.881136249,16.70304
"655",927,53027,2020,"Washington","Grays Harbor",23.82850806,52,55.214415982,5.2054285183,NA,48763,8816.47518,17.60666,4.43441,297.69557,4.57224,15.28844,17.93527,1892,28109,243.5334,4.3837467426,15.70805
"656",928,53029,2020,"Washington","Island",8.7910331462,22,54.406964091,4.3797903957,NA,65987,5460.39212,13.11106,3.63543,284.15818,3.81925,11.60062,19.32345,1810,34628,107.36797,3.8624545067,15.36388
"657",929,53031,2020,"Washington","Jefferson",21.2535334,20,64.416387529,NA,NA,55893,6941.41092,12.25303,3.49697,403.41643,4.08197,11.7323,16.78885,708,12156,211.64542,4.3098910138,15.5236
"658",930,53033,2020,"Washington","King",15.383955219,1011,33.662288699,3.8390460686,NA,94822,4485.46987,10.94129,3.0509,426.70419,3.57899,8.81505,19.57237,43467,1258687,340.63881,4.6464285714,17.77114
"659",931,53035,2020,"Washington","Kitsap",13.857158908,111,41.593345065,4.9624273359,NA,76530,5511.20686,13.82495,3.64255,328.75595,4.14669,12.46955,18.78527,5713,122885,263.2325,3.9990207846,15.28753
"660",932,53037,2020,"Washington","Kittitas",7.2236067468,10,50.779142467,NA,NA,55624,5296.16459,15.21876,3.88131,164.68204,4.26243,14.25893,21.70144,1190,22541,110.40478,4.9687546349,22.92456
"661",933,53039,2020,"Washington","Klickitat",16.866250632,11,NA,NA,NA,56503,6959.80974,17.48153,4.36973,144.75053,4.57873,14.31119,16.70255,573,10076,87.41465,3.7800909308,16.171
"662",934,53041,2020,"Washington","Lewis",14.476093158,34,68.536011204,7.1942446043,NA,57019,7318.2189,17.39881,4.15884,363.04708,4.36605,16.16576,15.00271,2122,33752,193.19602,4.2672669968,18.2158
"663",935,53043,2020,"Washington","Lincoln",NA,NA,NA,NA,NA,53326,6209.84074,14.83246,3.60066,111.73184,4.03224,13.012,17.38412,246,5069,92.26436,4.2120269134,11.53403
"664",936,53045,2020,"Washington","Mason",15.672752919,30,43.155709911,4.6388336647,NA,58239,6893.95579,15.8061,4.19557,177.08031,4.42029,15.95791,18.41638,1531,24274,219.64153,4.3204241982,16.2102
"665",937,53047,2020,"Washington","Okanogan",12.756322352,16,33.626487325,NA,NA,48345,7224.02263,18.30538,4.51104,277.69866,4.36748,16.64137,14.68413,1331,20808,175.70039,4.4796064876,17.40553
"666",938,53049,2020,"Washington","Pacific",20.027422163,13,71.032817162,NA,NA,46365,8772.7006,18.21072,4.28914,331.27609,4.49052,15.26995,14.72611,578,8403,156.95934,4.4937741747,12.46522
"667",939,53051,2020,"Washington","Pend Oreille",NA,NA,NA,NA,NA,49750,8591.41986,16.81217,4.32034,227.90766,4.31517,15.35237,18.08275,345,4812,130.2682,4.2137039492,15.89649
"668",940,53053,2020,"Washington","Pierce",17.722842881,466,46.237035379,5.3473275798,NA,75022,6552.96026,15.84062,4.01235,462.47107,4.42495,15.11479,19.10255,21947,424137,457.81824,4.0010009364,17.05768
"669",941,53055,2020,"Washington","San Juan",NA,NA,NA,NA,NA,62249,4088.12891,13.10526,3.71657,414.52592,4.01343,12.0006,18.22074,321,8160,52.48696,4.6897272978,20.85246
"670",942,53057,2020,"Washington","Skagit",17.48316583,66,37.33279914,4.3549791929,NA,70955,6040.92573,14.48698,3.74432,412.61719,3.93779,13.24044,18.28637,3126,60278,195.35106,4.1274898974,20.25591
"671",943,53059,2020,"Washington","Skamania",NA,NA,NA,NA,NA,64344,6060.84819,16.28752,4.11229,117.41027,4.2607,14.61928,18.41218,299,5335,87.7193,4.370188272,18.46995
"672",944,53061,2020,"Washington","Snohomish",17.594546772,423,38.556414668,4.0168976506,NA,87096,5374.97305,14.40397,3.7008,326.91088,3.70097,12.96231,18.96049,16181,430470,204.5924,3.7846161877,16.61373
"673",945,53063,2020,"Washington","Spokane",17.830648318,271,45.837404664,5.1314793795,NA,59408,6745.79212,13.01177,3.7996,402.22995,4.29422,14.4939,18.2053,12754,244056,352.81718,4.4092996076,16.77126
"674",946,53065,2020,"Washington","Stevens",17.853290585,24,NA,NA,NA,51183,6465.89266,17.33161,4.40522,368.97923,4.84148,14.78473,15.25655,1309,18379,105.31618,4.6124211885,15.71101
"675",947,53067,2020,"Washington","Thurston",11.517057712,97,39.063149321,4.8554703453,NA,72400,5579.10457,13.46338,3.72319,336.56985,3.80474,12.85646,18.49657,6553,137697,237.23321,3.8535688694,16.27525
"676",948,53069,2020,"Washington","Wahkiakum",NA,NA,NA,NA,NA,55692,NA,13.68392,3.90484,271.12517,4.48312,13.27297,16.05373,86,1317,122.69939,4.1527615457,12.2905
"677",949,53071,2020,"Washington","Walla Walla",20.898756524,38,36.936236392,4.671904863,NA,57329,6047.14165,16.38566,3.86733,287.25255,4.18437,12.60226,17.26943,1383,29270,239.21663,4.2484743857,16.88787
"678",950,53073,2020,"Washington","Whatcom",7.2301243129,48,36.6479355,3.9694845872,NA,62262,5100.57081,12.54459,3.63781,450.18499,4.0196,13.72481,22.65848,5295,111670,193.7134,4.4424665223,20.21723
"679",951,53075,2020,"Washington","Whitman",8.8023400683,13,47.393364929,NA,NA,45389,4261.84732,15.83083,3.97111,148.62124,4.4228,14.88456,21.021,1025,23685,181.23814,7.0177668748,24.35263
"680",952,53077,2020,"Washington","Yakima",13.976240391,105,46.715622847,4.7378395452,NA,51377,7714.07828,23.52721,4.64574,312.59197,4.39511,14.44294,15.79262,8190,129176,272.82972,3.9627241068,21.36043
"681",953,41000,2021,"Oregon","year_state_total",13.480754788,1692,40.603306556,4.7524404848,NA,66955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",954,41001,2021,"Oregon","Baker",NA,NA,110.82963901,NA,NA,48530,8540.97682,19.15924,4.94882,669.80898,5.24071,21.0683,20.964,331,7120,264.39392,4.5029644269,14.71215
"683",955,41003,2021,"Oregon","Benton",4.708353706,13,31.78426846,NA,NA,69148,3922.85466,16.05017,4.0625,991.90784,4.81181,14.68494,18.34327,1415,48151,128.03223,5.7290171114,21.91229
"684",956,41005,2021,"Oregon","Clackamas",8.5008508871,106,32.210809948,4.4266150228,NA,80539,5052.80465,14.65814,4.00591,329.51766,4.63065,16.88783,21.77568,7425,219468,160.08827,4.173340708,16.11299
"685",957,41007,2021,"Oregon","Clatsop",17.621884703,21,36.581310276,NA,NA,59339,6879.65107,17.66961,4.42902,328.16229,4.8025,18.21459,21.40109,726,19385,163.27828,4.0150926138,16.30673
"686",958,41009,2021,"Oregon","Columbia",13.417415806,21,40.951904264,NA,NA,72285,6275.07275,17.71224,4.86664,387.74497,5.13579,20.67611,23.84025,1097,24437,133.2172,4.26283561,13.86937
"687",959,41011,2021,"Oregon","Coos",12.969226619,25,29.555818274,NA,NA,49504,8149.84885,21.03315,5.18392,424.89184,5.41658,21.76883,20.40729,1273,26147,170.38311,4.5179189574,18.017
"688",960,41013,2021,"Oregon","Crook",NA,NA,54.1506471,NA,NA,58739,7136.53654,20.60706,5.05974,467.13653,5.30642,20.80999,20.43735,510,9593,345.83479,3.6967716222,19.23901
"689",961,41015,2021,"Oregon","Curry",16.080225708,11,NA,NA,NA,51267,7632.49919,18.59763,4.70632,423.11887,5.03267,19.54042,21.48912,463,8895,108.04716,4.7909980431,17.53372
