"","fips","year","state","county","yrs_potential_life_lost_rate","percent_fair_poor_health","phys_unhealthy_days","mentally_unhealthy_days","preventable_hosp_rate","percent_smokers","low_birthweight","excessive_drinking","mental_health_providers","mental_health_providers_ratio","percent_unemployed","violent_crime_rate","income_ratio","eighty_percentile_income","twenty_percentile_income","labor_force","percent_child_poverty"
"281",6087,2022,"California","Santa Cruz","5048.3435227",17.6,3.74886,4.10498,"2224","11.4","5.8147103493",20.67909,2345,"115:1",12714,"409.52586412","5.175959716","182965","35349",133646,10.6
"282",6089,2022,"California","Shasta","9500.3016323",17.8,4.25812,4.8158,"2563","16.1","6.4224137931",20.82135,784,"228:1",6343,"726.13674647","4.903627923","114078","23264",72827,18.3
"283",6091,2022,"California","Sierra",NA,18.4,4.23591,4.73773,"3135","15.3","9.5744680851",21.2727,7,"417:1",103,"422.22597534","4.8076611009","112581","23417",1282,13.5
"284",6093,2022,"California","Siskiyou","10618.122156",19.3,4.40229,4.864,"2353","15.6","8.5182767624",20.66975,209,"207:1",1637,"343.55545308","4.5822450477","93684","20445",16923,20.2
"285",6095,2022,"California","Solano","6402.2245159",17.6,3.69233,4.06586,"2861","11.9","6.7639997767",20.44814,1866,"240:1",19205,"476.30025821","3.9353910408","154531","39267",202812,10.8
"286",6097,2022,"California","Sonoma","5096.9645797",15.7,3.58902,4.06945,"2466","11.4","5.8358902695",21.48885,2526,"194:1",19300,"367.91949455","4.3162039401","160593","37207",245091,8.6
"287",6099,2022,"California","Stanislaus","7821.0028898",23.9,4.4057,4.47656,"4171","14.2","6.375665922",19.46584,1307,"421:1",25756,"578.4520988","4.3522780479","120841","27765",240641,17.1
"288",6101,2022,"California","Sutter","7515.2232465",22.1,4.36975,4.52741,"3042","14.7","6.7704280156",18.5487,360,"268:1",4995,"351.79749787","4.1787845531","121845","29158",45467,16.2
"289",6103,2022,"California","Tehama","9623.432093",22.8,4.81337,4.99148,"3731","16.6","6.1098654709",19.54714,114,"566:1",2262,"540.13753282","4.9169803844","99264","20188",25579,17.2
"290",6105,2022,"California","Trinity","14307.233951",19.6,4.58601,5.06609,"1784","17.4","5.8355437666",20.88588,53,"230:1",360,"380.32936523","4.8097871328","80891","16818",4515,26.4
"291",6107,2022,"California","Tulare","7363.5224669",28,5.01394,4.70697,"3428","14.9","6.9443884341",15.62435,1407,"333:1",26299,"381.80764333","4.7221927263","106731","22602",199151,23
"292",6109,2022,"California","Tuolumne","8067.273583",17.8,4.03945,4.57361,"2127","15","6.7046173308",22.62657,125,"436:1",2084,"316.15673143","4.7755592013","119346","24991",20038,13.4
"293",6111,2022,"California","Ventura","4737.3251185",17.8,3.63263,3.93064,"2973","10.6","6.1020314648",19.34248,3645,"231:1",34964,"240.48967302","4.326609617","169880","39264",408867,11.7
"294",6113,2022,"California","Yolo","4742.417338",19,3.89852,4.1556,"2420","12.2","5.8319478194",18.01145,863,"255:1",7915,"331.88943992","5.8792846498","153855","26169",105026,11.3
"295",6115,2022,"California","Yuba","9162.9929404",21,4.3818,4.64718,"4100","14.8","6.7719813862",19.37789,191,"420:1",3163,"413.7271153","4.4999386327","109992","24443",30042,19.2
"296",6000,2023,"California","state_year","5678.8169503",14.4,2.9644,4.03054,"2256",NA,"6.8890215034",18.40291,166354,"236:1",1381249,NA,"5.1396269418","171386","33346",18923195,15.8
"297",6001,2023,"California","Alameda","4650.6551303",11.7,2.59202,4.521,"2172",NA,"7.1549347266",18.11933,11790,"140:1",49105,NA,"5.2385450114","223513","42667",809964,9.9
"298",6003,2023,"California","Alpine",NA,13,3.21672,4.90403,"1263",NA,NA,23.16308,4,"309:1",42,NA,"4.3911015845","151594","34523",519,27.2
"299",6005,2023,"California","Amador","6929.9881092",13.4,3.24394,4.93383,"1768",NA,"5.9894585529",24.34669,112,"368:1",997,NA,"4.3705200755","129752","29688",14342,13.5
"300",6007,2023,"California","Butte","7851.2794904",15.4,3.54349,5.22553,"3725",NA,"6.0674569229",21.4697,1704,"122:1",6311,NA,"5.351226403","125010","23361",92031,18.3
"301",6009,2023,"California","Calaveras","7892.1018755",14.1,3.40667,5.0167,"1951",NA,"6.3653483992",23.11809,103,"449:1",1225,NA,"4.6444207865","139602","30058",21402,18.3
"302",6011,2023,"California","Colusa","6877.0321025",19.2,3.75895,4.98961,"4123",NA,"6",19.9881,45,"487:1",1342,NA,"5.2063457426","119293","22913",10740,15.6
"303",6013,2023,"California","Contra Costa","4994.8054158",12.1,2.7213,4.18849,"2168",NA,"6.9541829628",20.33098,4473,"260:1",34478,NA,"4.6495084859","216151","46489",542352,11.3
"304",6015,2023,"California","Del Norte","9204.8630085",18.3,3.89656,5.25356,"1941",NA,"6.1515748031",20.98029,133,"211:1",708,NA,"4.9076915966","106173","21634",9314,27.2
"305",6017,2023,"California","El Dorado","5328.9889366",11.6,2.92546,4.70994,"2091",NA,"6.7028985507",23.1729,768,"252:1",5232,NA,"4.932838724","177523","35988",91142,10.5
"306",6019,2023,"California","Fresno","7511.3445697",20.2,3.89485,4.82361,"3057",NA,"7.5187678222",18.60783,4477,"226:1",40741,NA,"5.1175310265","124530","24334",443383,26.8
"307",6021,2023,"California","Glenn","7905.2663038",18.7,3.8564,5.29697,"3484",NA,"6.071964018",20.33221,46,"626:1",876,NA,"4.5917682538","108104","23543",12616,21.4
"308",6023,2023,"California","Humboldt","8529.8172403",15.6,3.65273,5.2084,"1920",NA,"5.9741054134",21.95858,758,"180:1",3661,NA,"5.2218713175","110782","21215",58714,23.8
"309",6025,2023,"California","Imperial","7110.5468967",24,4.16162,4.75491,"2250",NA,"5.7435689279",18.83102,320,"562:1",11981,NA,"5.6379567487","105847","18774",69075,21.6
"310",6027,2023,"California","Inyo","8003.8632962",13.8,3.25755,5.07659,"2092",NA,"7.7941176471",22.40909,91,"208:1",484,NA,"4.4585008454","118663","26615",8229,16.9
"311",6029,2023,"California","Kern","8735.144014",21.2,3.96416,5.00399,"3009",NA,"7.3745107316",18.03545,2099,"437:1",38555,NA,"4.8545112936","118853","24483",383987,25.3
"312",6031,2023,"California","Kings","6863.0811042",20.1,3.88863,4.80635,"2824",NA,"6.3516068053",19.59845,344,"446:1",5386,NA,"3.9766122336","114940","28904",55930,22.6
"313",6033,2023,"California","Lake","11558.925676",17.2,3.81539,5.43983,"2185",NA,"6.8349514563",21.53363,258,"267:1",2160,NA,"5.2219351915","115222","22065",28371,25
"314",6035,2023,"California","Lassen","7623.7045102",17.2,3.75979,4.99638,"2841",NA,"8.1006864989",22.28979,97,"342:1",544,NA,"3.8106590893","109968","28858",9159,20.2
"315",6037,2023,"California","Los Angeles","5557.720209",15.8,3.11488,4.64393,"2519",NA,"7.229728896",18.47851,41047,"239:1",445205,NA,"5.2816782556","156475","29626",4994057,18.4
"316",6039,2023,"California","Madera","7197.3595823",21.2,4.14183,5.5102,"2638",NA,"6.2635414615",18.84519,280,"569:1",5476,NA,"4.2784182212","122474","28626",61944,27.7
"317",6041,2023,"California","Marin","3554.6932114",9.5,2.5662,4.4156,"1208",NA,"5.5782048793",22.42398,2208,"118:1",5748,NA,NA,NA,NA,128920,7.9
"318",6043,2023,"California","Mariposa","7490.3843112",14.3,3.44889,5.10944,"2753",NA,"6.7472306143",22.29177,55,"312:1",558,NA,"4.4065010505","106959","24273",7014,22
"319",6045,2023,"California","Mendocino","8620.4445503",16.1,3.56528,5.15611,"2089",NA,"6.6982108532",21.31897,624,"146:1",2298,NA,"5.0770157474","118000","23242",36920,22.3
"320",6047,2023,"California","Merced","7371.85709",21.7,4.02874,5.28293,"3323",NA,"6.0834464528",18.60544,668,"429:1",11935,NA,"4.4042001963","112197","25475",115158,28.8
"321",6049,2023,"California","Modoc","10678.907593",16.6,3.75816,5.33034,"2839",NA,"7.5829383886",21.84289,31,"279:1",225,NA,"3.9393028322","90407","22950",3187,29.8
"322",6051,2023,"California","Mono","3314.891816",13.2,3.18235,4.74607,"1785",NA,"7.7083333333",22.68084,30,"442:1",569,NA,"2.7728068173","109329","39429",8340,12.1
"323",6053,2023,"California","Monterey","5291.7849862",18.3,3.4556,4.43661,"2346",NA,"6.2304557946",19.89406,1888,"232:1",17548,NA,"4.2032932581","154181","36681",211858,15.5
"324",6055,2023,"California","Napa","4617.5779552",12.7,2.95994,4.54606,"1549",NA,"5.6676685273",21.63624,872,"156:1",4132,NA,"4.5058957238","190302","42234",68437,10.1
"325",6057,2023,"California","Nevada","6752.8032265",11.5,3.06662,4.88488,"1771",NA,"5.8906775164",23.19823,1002,"103:1",2630,NA,"5.1106313182","152675","29874",47089,14.7
"326",6059,2023,"California","Orange","4400.6685473",13,2.97437,4.2739,"1722",NA,"6.2647254989",17.4574,11184,"283:1",92743,NA,"4.6974397445","194117","41324",1553897,11
"327",6061,2023,"California","Placer","4579.3611449",10.4,2.74156,4.46163,"1557",NA,"5.7755388941",22.79828,1465,"281:1",9388,NA,"4.611969858","190954","41404",188045,7.2
"328",6063,2023,"California","Plumas","10122.549281",13,3.31695,5.07375,"2600",NA,"9.4986807388",22.99534,56,"356:1",700,NA,"4.6418737205","115643","24913",7382,21.8
"329",6065,2023,"California","Riverside","6381.160543",16.5,3.58115,4.935,"2423",NA,"6.8062801673",20.80558,6193,"397:1",82839,NA,"4.6342710185","145961","31496",1129562,16
"330",6067,2023,"California","Sacramento","6667.2004836",14.5,3.26392,4.81592,"2578",NA,"7.0375225299",19.21516,6638,"239:1",49679,NA,"4.5521539131","146461","32174",714032,16.9
"331",6069,2023,"California","San Benito","5285.4462036",16.1,3.30026,4.7599,"2080",NA,"6.529209622",20.78402,74,"901:1",2318,NA,"3.667886848","169339","46168",31976,11.1
"332",6071,2023,"California","San Bernardino","7723.7035076",18.2,3.51681,4.64731,"2823",NA,"7.5160979763",19.28424,6029,"364:1",73515,NA,"4.3796913822","133966","30588",988604,17.1
"333",6073,2023,"California","San Diego","4926.2220448",13.4,3.02177,4.45135,"2007",NA,"6.6510283468",20.89781,15340,"214:1",99863,NA,"4.6294458903","170771","36888",1543678,12.3
"334",6075,2023,"California","San Francisco","4811.4461331",10.5,2.51863,4.29797,"2133",NA,"6.9918991311",19.05319,8642,"94:1",27519,NA,NA,NA,NA,545953,11.7
"335",6077,2023,"California","San Joaquin","7767.5625423",17.4,3.47646,4.87272,"2427",NA,"7.371813234",20.66016,2161,"365:1",28972,NA,"4.593060241","142959","31125",334250,15.7
"336",6079,2023,"California","San Luis Obispo","5260.3680172",12.3,3.00729,4.76771,"1574",NA,"5.9597391551",22.86375,1947,"145:1",7082,NA,"4.6343527316","156085","33680",135268,13.8
"337",6081,2023,"California","San Mateo","3503.8321681",10.3,2.45022,3.97275,"1415",NA,"6.7501251878",18.96466,3274,"225:1",19721,NA,NA,NA,NA,431205,6.5
"338",6083,2023,"California","Santa Barbara","5333.9694373",15.2,3.38984,5.00283,"1393",NA,"6.5904801303",21.49991,2742,"163:1",12565,NA,"4.71689359","170794","36209",217988,16.8
"339",6085,2023,"California","Santa Clara","3682.6789392",10.5,2.50203,4.04104,"1868",NA,"6.9464872325",19.09253,7796,"242:1",47605,NA,NA,NA,NA,1013614,7.4
"340",6087,2023,"California","Santa Cruz","5048.3435227",13.2,3.02568,4.60854,"1478",NA,"5.8147103493",22.41192,2447,"109:1",9185,NA,"5.1106968372","198755","38890",133351,12.3
"341",6089,2023,"California","Shasta","9500.3016323",14.7,3.57877,5.20425,"2221",NA,"6.4224137931",21.56878,870,"209:1",4975,NA,"4.8868220705","124526","25482",72809,18
"342",6091,2023,"California","Sierra",NA,13.4,3.34659,5.12599,"2975",NA,"9.5744680851",23.50052,8,"410:1",78,NA,"4.6041143034","119067","25861",1304,16.2
"343",6093,2023,"California","Siskiyou","10618.122156",16,3.69223,5.27267,"1581",NA,"8.5182767624",21.69576,216,"204:1",1339,NA,"4.8062637258","100672","20946",16561,23.3
"344",6095,2023,"California","Solano","6402.2245159",13.8,3.12865,4.70978,"2248",NA,"6.7639997767",19.43653,1919,"235:1",14860,NA,"3.945057071","163136","41352",199365,12.6
"345",6097,2023,"California","Sonoma","5096.9645797",12.3,2.93943,4.74877,"1699",NA,"5.8358902695",23.20212,2589,"188:1",13313,NA,"4.3276397908","171275","39577",242752,10.4
"346",6099,2023,"California","Stanislaus","7821.0028898",17.8,3.56714,5.05015,"3229",NA,"6.375665922",20.63351,1337,"414:1",20042,NA,"4.2779009364","129291","30223",239538,19.4
"347",6101,2023,"California","Sutter","7515.2232465",16.5,3.51852,4.93795,"3078",NA,"6.7704280156",19.18191,373,"266:1",4069,NA,"4.1772703617","128426","30744",45214,22.3
"348",6103,2023,"California","Tehama","9623.432093",17.8,3.91548,5.32064,"2721",NA,"6.1098654709",20.82049,119,"550:1",1826,NA,"4.848960739","104980","21650",25443,20.6
"349",6105,2023,"California","Trinity","14307.233951",17,3.89065,5.39711,"1810",NA,"5.8355437666",21.30438,51,"315:1",282,NA,"4.4645912792","86622","19402",4475,29.2
"350",6107,2023,"California","Tulare","7363.5224669",22.8,4.16085,4.60128,"2466",NA,"6.9443884341",18.1289,1450,"329:1",21435,NA,"4.6231027644","114223","24707",200896,24.4
"351",6109,2023,"California","Tuolumne","8067.273583",13.5,3.30094,4.9341,"1666",NA,"6.7046173308",22.98966,127,"439:1",1456,NA,"4.4953452975","126998","28251",20042,17.3
"352",6111,2023,"California","Ventura","4737.3251185",13.5,3.08145,4.4309,"2112",NA,"6.1020314648",19.22984,3830,"219:1",24928,NA,"4.3639678888","178303","40858",404923,12.1
"353",6113,2023,"California","Yolo","4742.417338",14.5,3.19358,4.63334,"1895",NA,"5.8319478194",18.8139,909,"239:1",6196,NA,"5.8451025883","161243","27586",106122,11.6
"354",6115,2023,"California","Yuba","9162.9929404",16.8,3.71207,5.1038,"3536",NA,"6.7719813862",20.2906,204,"409:1",2604,NA,"4.5014957521","112857","25071",30752,21.9
